video_title,bullet_time,bullet_content
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-01 15:44:36,一代四
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-01 15:42:22,游氏情歌，我最爱的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-30 14:00:33,以前歌手唱歌唱不好会被人嘘，现在啥都能当歌手，唱不好还说我哥哥多努力
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-28 14:12:21,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 07:55:29,妈耶，明明感觉没听过，但是基本全会唱
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 02:07:31,当年单曲循环这首
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-25 21:07:59,我们都是经过洗礼的，这就是为什么现在的歌我都不听的原因。。。。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-25 11:02:04,高中同桌拿耳机给我听的歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-23 14:29:56,↑↓←→
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-22 10:59:30,周杰伦张韶涵都好爱啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-15 11:52:57,天啊这个居然也是06年的！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-15 01:08:46,啊啊啊啊表白罗志祥表白秦朗！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-14 06:45:09,郭冬临～
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-08 21:35:12,老乡弦子   声音好听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-07 21:46:33,喜欢这首歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-06 01:39:22,陈晓看不见
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-05 19:03:23,金莎啊 小时候我的完美女神 
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-03 11:51:45,全是神曲
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-29 22:56:05,以前真幸福啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-29 00:41:45,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 22:24:01,那个年代不会歌荒
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-18 22:32:12,翻唱的西城的《solodad》
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-12 08:49:20,大同把我炸出来！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-11 22:38:48,王心凌！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-10 20:57:23,我买了这张反转地球专辑
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-10 01:13:21,全体起立！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-09 19:13:50,三顺啊哈哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-09 11:15:38,美式霸凌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-07 02:10:54,王心凌去哪儿了现在？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-07 01:14:31,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-06 13:06:21,大陆有没有能打的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-06 09:36:07,说句实话，现在的新人有多少除了翻唱啥都不会？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-05 23:00:38,这首歌好久没听了，以前超级爱听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-05 14:24:35,吴克群弘扬祖国的歌手
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-05 13:17:44,说都听过，是不是暴露年龄了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-04 10:04:34,我的年龄额，我是05的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-31 22:32:59,当年吴克群很火的，现在糊了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-31 17:31:31,全部给我起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-31 17:23:59,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-31 01:36:01,那时候都要抄歌词练rap
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-31 01:26:28,那个年代是真的有才华的人才能火现在全是资本运作哪来的好歌啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-30 22:23:59,现在的都是抖音神曲，口水歌，甚至不如当时的彩铃神曲有质量啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-30 21:48:31,林俊杰华人 新加坡
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-29 22:09:29,全听过
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-28 12:36:55,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-28 01:54:44,这首歌现在是唱给我儿子听的，哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-27 12:37:40,全体起立！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-26 23:17:58,開頭好
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-26 21:26:21,呜呜呜 当年给电视剧的配曲好好听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-26 21:07:48,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-25 13:59:17,老周不可能才三首
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-24 22:34:23,有，4 inl love 的再见中国海超喜欢
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-24 10:26:00,周杰伦《英雄》
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-23 18:06:44,我去真的忍不住跟着唱啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-22 21:11:41,摇滚天王们来了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-22 20:32:41,这个天天单曲循环呜呜呜
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-22 18:58:12,DT！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-21 22:43:51,这么一看 华语乐坛确实不行了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-19 06:01:01,范逸臣的无乐不做也好好听！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-19 05:52:59,现在的华语乐坛也卷起来呀！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-19 01:54:24,什么？小情歌都十几年了？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-19 01:16:36,唱舍不得的？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-18 12:39:03,二哥的求佛
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-18 02:30:09,Jr吴克群
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-17 14:46:35,甜心教主！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-16 13:35:17,甜心教主
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-16 13:16:51,前面的，王子归来！！我
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-15 20:21:45,炫舞的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-15 13:51:55,哈哈哈哈张栋梁！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-15 00:01:47,游鸿明！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-12 07:58:37,哄娃神曲
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-06 11:31:18,这幅牌有56张王
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-06 01:00:53,居然没有孙燕姿～～～～～～～
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-05 22:47:03,听完这些歌总觉得自己还年轻
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-05 00:22:32,蛇团
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-03 14:32:43,他这张专辑也很绝
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-03 04:35:02,出道好早啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-03 04:33:29,A-lin这么早啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-02 12:25:45,他是不是演得熊猫超人潘达
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-27 09:39:50,westlife的Soledad
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-27 06:58:58,8年姐，这个问题一生黑
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-19 02:27:49,卧槽，郭冬临！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-19 00:25:28,华语乐坛很多都是翻唱的日本的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-18 03:40:43,摇滚来了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-17 23:03:04,我要炸了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-15 02:38:40,爱的魔力转圈圈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-12 22:55:15,22年了 我歌单里听的还是这些
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-12 21:08:21,听这歌都睡着了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-11 19:21:03,蔡健雅的红色高跟鞋是真的好听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-09 20:59:29,犯规
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-08 18:20:37,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-06 23:27:40,我说嘿你说嘿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-31 10:23:21,我听的是林俊杰版本的，老林的版本真的超好听的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-30 00:10:36,我要快乐
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-26 23:58:18,2002年的第一场雪！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-25 20:27:38,我大嫂诶 老李还在幕后写歌叭
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-24 15:40:08,巫妖王
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-24 01:37:27,老林写的！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-12-02 20:37:38,五月天
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-12-02 20:37:26,五月天牌面
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-12-02 08:08:24,侯高俊杰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-12-02 01:41:41,]\
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-12-01 23:33:30,爷青回
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-12-01 19:27:06,我出生
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-30 18:52:42,又一个汉化
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-29 02:49:15,八军芒果路过
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-28 00:46:22,求佛是神
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-27 22:54:21,林俊杰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-27 19:54:26,哈哈哈哈哈，来个毛毛的你要笑死我
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-22 16:36:39,私奔蹲到了蹲到了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-22 16:32:25,在线蹲私奔
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-22 16:26:53,私奔必须有
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-22 16:06:45,没必要比较
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-22 13:38:11,金莎！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-20 21:53:45,游戏
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-20 19:53:25,啊这首歌这么早
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-20 19:21:18,郑源的歌都是这个味
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-19 19:37:00,FIR最喜欢的一首!!
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-19 00:11:40,太绿了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-19 00:11:27,太难听了 霍元甲、、、
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-17 15:11:52,不愧是压轴歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-17 00:56:18,第四首 没听过的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-17 00:55:01,第三首没听过的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-17 00:52:35,这首歌 真美听过
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-14 20:17:45,|
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-14 16:21:53,吴克群！！！（指着罗志祥）
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:31:40,尖叫！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:30:26,时间管理
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:26:20,真好听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:25:12,66666666
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:22:43,内地排面
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:18:19,我同学们听这首歌比较多
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:17:41,起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:15:21,以前去KTV好多人最多点这首歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:13:53,全是台湾
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 19:12:16,轩奸
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 12:36:13,这些歌都成了部分b站网友爸爸听的了？你们是多少岁啊？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-13 01:46:18,情歌王子郑源
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-12 23:38:08,2倍数 哈哈 疯魔
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-12 10:53:30,虽然神仙打架，却被周董吊打
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-12 10:51:27,现在我儿子在听了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-10 22:21:29,喜欢
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-09 13:39:58,苏打绿苏打绿苏打绿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-09 11:44:36,污妖王
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-09 03:05:48,钢铁之翼
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-08 13:10:13,初中
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-08 13:08:05,物是人非啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-07 20:30:35,诸神之战
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-07 01:11:59,张敬轩！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-06 19:03:22,刚想说这首
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-05 18:01:22,周杰伦周杰伦周杰伦
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-05 15:43:36,小禽歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-05 13:41:49,嗨嗨嗨
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-05 13:41:11,哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-05 13:40:11,westlife
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-04 14:53:33,想快进又不舍得
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-04 10:04:23,哈哈哈哈握草
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-04 10:03:36,啊啊啊啊啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-04 10:02:25,握草握草
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-04 09:59:52,深瞳
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-04 09:59:26,妈呀
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-04 09:57:04,握草
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-04 09:51:36,哭了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-31 22:46:06,蔡健雅都是抄袭，音乐裁缝大师
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-30 19:33:02,没听过
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-30 13:25:51,好嘛   女生
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-30 13:23:55,最美田馥甄
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-30 09:11:59,？？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-29 22:35:50,郑源终于来了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-29 22:27:35,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-29 21:03:52,这首超级棒
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-29 12:37:59,运动员已经凉了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-29 06:02:57,啊啊啊啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-28 01:00:54,现在也很好听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 23:50:30,太抄王力宏了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 23:03:16,我曹 游鸿明
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 22:56:55,SHE
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 00:41:45,王心凌王心凌王心凌王心凌王心凌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 00:40:47,啊啊啊啊啊啊姐姐好甜呐
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 00:40:12,王姐排面！！！！！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 00:39:59,王姐排面！！！！！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 00:38:59,王心凌王心凌王心凌王心凌！！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 00:38:23,王心凌王心凌王心凌！！！！！！！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-27 00:14:20,抄无缘的。。。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-26 23:18:12,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-26 23:13:53,这首哪个男的不会哼两句？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-26 22:24:24,救命
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-26 18:57:36,郑源
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-26 11:37:41,喜欢这首
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-26 11:23:35,回到童年
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-26 11:22:38,she
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-26 00:30:22,弦子弦子
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-24 23:33:34,真的可惜啦
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-24 22:41:11,薛之谦必须有排面
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-24 22:14:27,米莱！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-24 21:12:09,握草，这首歌当年循环了好久
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-24 00:54:11,握草
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-23 14:36:30,上高中了，上高中了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-23 01:03:34,啊啊词不达意
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-23 00:55:21,！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-23 00:53:15,E神
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-22 09:41:25,真回忆
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-22 06:27:31,！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-21 20:49:45,阿奴
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-21 11:14:05,求佛哥
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-20 15:05:51,S.H.E！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-20 15:01:55,五月天
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-20 08:55:49,潘帅啊啊啊啊啊！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-19 23:50:11,青峰青峰青峰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-19 23:49:04,吴青峰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-19 23:47:20,啊啊啊啊啊啊，我绿团
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-10-19 13:26:13,二男情不长，二男击剑
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-09-28 20:17:58,青春期女神
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-09-18 22:54:35,我有一条特别了不起的二弟
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-09-02 02:55:41,小朋友?你是否有很多问号
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-12 20:22:54,爱你孤身走暗巷
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-10 23:57:38,那时候好听的歌太多了，能留下一点印象的都算是厉害了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-04 22:43:10,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-31 16:10:33,蔡文佑的《好不好》非常适合婚礼唱！！！我对象就是唱《好不好》上台的，我说了好
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-28 11:08:33,莫文蔚的歌很耐听
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-27 22:05:51,土木工程
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-26 23:19:36,教主
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-25 17:30:06,时间管理
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-22 05:15:19,过云雨，炸出来
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-03 16:40:44,现在我姐房间里还有罗志祥的海报。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-03 16:32:28,没有壁虎漫步？！差评！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-03 16:30:41,莫文蔚yyds
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-29 23:15:57,我说嘿你说嘿嘿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 21:27:10,卧槽
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 21:19:55,薛的歌现在很水啊。。。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 21:04:03,台湾音乐真的厉害 所以那时连一些星马歌手都来台湾发歌 都是现在还知名的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-17 19:33:09,没听过
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-16 22:56:54,还有专属天使和非你莫属独唱情歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-16 08:43:37,冲冲冲，爱转角
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-16 06:02:08,伍佰友情出镜
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-14 08:57:57,这，神仙打架也太频繁了吧，1月5日，1月20日，2月17日，还没来得及捂热
